id,date,likes,comments,reposts,views
1596,2019-08-27 21:02:00,87,0,0,906
1595,2019-08-27 15:02:01,369,11,3,11761
1582,2019-08-26 21:02:02,81,0,0,904
1581,2019-08-26 15:02:02,76,0,0,869
1578,2019-08-25 15:02:00,80,0,0,929
1577,2019-08-24 21:02:00,72,0,0,1055
1574,2019-08-23 15:02:02,67,0,0,917
1572,2019-08-22 15:02:01,73,0,1,956
1569,2019-08-21 03:02:00,102,0,0,1168
1567,2019-08-16 21:02:00,74,0,1,1022
1566,2019-08-14 21:02:00,80,0,0,1049
1564,2019-08-13 15:02:00,88,0,0,1109
1563,2019-08-12 03:02:00,86,0,1,1093
1562,2019-08-11 21:02:00,82,0,0,1038
1560,2019-08-09 15:02:00,83,0,0,1011
1559,2019-08-08 21:02:00,98,0,0,1094
1558,2019-08-08 09:02:02,78,0,0,1072
1557,2019-08-07 15:02:02,67,0,0,903
1556,2019-08-06 21:02:00,74,0,0,973
1555,2019-08-05 21:02:00,88,0,0,995
1544,2019-08-05 15:02:02,102,0,1,1223
1541,2019-08-04 15:02:01,74,0,0,962
1540,2019-08-04 03:02:00,89,0,0,955
1539,2019-08-03 21:02:01,79,0,0,1042
1535,2019-08-02 15:02:00,75,0,0,1015
1533,2019-07-25 21:02:05,77,0,0,1194
1531,2019-07-24 21:02:01,83,0,0,1270
1529,2019-07-23 09:02:00,83,0,0,1218
1526,2019-07-15 21:02:02,85,0,1,1343
1524,2019-07-12 21:02:01,83,0,1,1532
1517,2019-07-03 21:02:01,90,0,0,1576
1515,2019-06-30 21:02:02,96,0,0,1592
1513,2019-06-27 21:02:00,94,0,0,1553
1511,2019-06-26 09:02:04,99,0,1,1550
1509,2019-06-21 18:02:02,83,0,0,1450
1506,2019-06-17 09:02:01,80,0,0,1528
1504,2019-06-15 21:02:01,83,0,0,1509
1501,2019-06-13 21:02:00,92,0,0,1693
1499,2019-06-10 15:02:00,93,0,0,1458
1496,2019-06-08 09:02:00,109,0,1,1776
1494,2019-06-07 21:02:03,116,0,0,1672
1492,2019-06-03 21:02:05,92,0,0,1437
1490,2019-06-01 21:02:01,93,0,2,1532
1488,2019-05-29 21:02:01,112,0,0,1404
1486,2019-05-27 09:02:01,98,0,0,1317
1482,2019-05-23 09:02:00,81,0,0,1344
1480,2019-05-21 09:02:03,97,0,1,1408
1477,2019-05-18 21:02:02,137,0,3,2016
1475,2019-05-16 21:02:01,91,0,1,1368
1473,2019-05-15 15:02:01,76,0,0,1296
1469,2019-05-14 18:02:01,75,0,2,1503
1464,2019-05-13 09:02:01,81,0,0,1148
1462,2019-05-11 15:02:00,75,0,0,1114
1460,2019-05-10 15:02:01,90,0,0,1157
1455,2019-05-08 15:02:01,88,0,0,1488
1452,2019-05-07 15:02:01,166,0,1,4203
1450,2019-05-06 09:02:02,90,0,1,1596
1448,2019-05-05 15:02:02,72,0,0,1146
1444,2019-05-03 15:02:00,82,2,0,1198
1443,2019-05-01 15:02:01,80,0,0,1214
1442,2019-04-30 09:02:01,92,0,2,1256
1438,2019-04-29 09:02:00,133,0,0,2896
1436,2019-04-27 15:02:01,85,0,0,1241
1434,2019-04-26 15:02:01,101,0,0,1325
1432,2019-04-24 09:02:01,87,0,0,1273
1430,2019-04-23 15:02:02,74,0,0,1195
1424,2019-04-21 21:02:02,90,0,0,1305
1421,2019-04-20 21:02:01,87,1,0,1287
1419,2019-04-18 21:02:04,105,0,0,1285
1417,2019-04-16 15:02:02,93,0,0,1330
1414,2019-04-15 15:02:02,77,1,0,1232
1412,2019-04-13 09:02:01,82,0,0,1220
1410,2019-04-12 21:02:05,76,0,1,1174
1398,2019-04-11 18:02:00,78,0,0,1121
1397,2019-04-11 12:02:02,91,0,1,1134
1394,2019-04-09 21:02:01,81,0,0,1131
1391,2019-04-08 21:02:00,124,0,1,1684
1390,2019-04-08 09:02:02,79,0,0,1135
1386,2019-04-07 12:02:07,95,0,0,1121
1383,2019-04-06 15:02:02,119,1,1,1529
1382,2019-04-06 09:02:02,89,0,0,1048
1379,2019-04-05 15:02:02,77,0,0,1033
1377,2019-04-04 21:02:01,105,0,0,1067
1375,2019-04-03 09:02:03,92,0,0,1089
1373,2019-04-02 09:02:02,107,0,0,1117
1371,2019-03-31 21:02:01,89,0,0,1121
1369,2019-03-30 21:02:02,87,0,0,1080
1367,2019-03-29 21:02:02,91,0,0,1087
1365,2019-03-28 21:02:01,78,0,0,1051
1363,2019-03-27 15:02:03,71,0,0,1050
1361,2019-03-27 09:02:01,77,0,0,1036
1360,2019-03-26 21:02:03,73,0,0,1076
1356,2019-03-25 03:02:00,80,0,0,1061
1351,2019-03-23 15:02:00,94,1,0,1336
1349,2019-03-21 21:02:01,91,0,2,1172
1348,2019-03-20 15:02:01,69,0,0,1004
1345,2019-03-19 09:02:02,87,1,0,1136
1339,2019-03-18 09:02:00,88,0,0,1144
1338,2019-03-17 21:02:00,81,0,0,1012
1336,2019-03-16 15:02:00,100,0,1,1094
1331,2019-03-15 09:02:00,88,0,1,1216
1330,2019-03-14 09:02:00,90,0,1,1102
1324,2019-03-12 21:02:04,88,0,0,1062
1322,2019-03-12 15:02:03,77,0,0,1014
1320,2019-03-11 09:02:02,91,0,0,1100
1318,2019-03-10 09:02:02,88,0,0,1109
1316,2019-03-09 09:02:02,106,0,1,1157
1312,2019-03-07 21:02:01,91,0,0,1005
1309,2019-03-07 09:02:03,95,0,0,1148
1305,2019-03-06 09:02:02,88,1,1,1146
1300,2019-03-04 15:02:02,98,0,1,1226
1289,2019-03-01 18:02:03,100,0,1,1127
1287,2019-02-28 21:02:01,113,1,0,1283
1283,2019-02-28 09:02:00,102,0,0,1073
1270,2019-02-26 15:02:02,81,0,1,932
1268,2019-02-26 09:02:01,105,1,0,989
1248,2019-02-23 15:02:02,106,0,0,1071
1242,2019-02-22 15:02:01,108,0,0,967
1237,2019-02-21 21:02:02,82,0,0,874
1236,2019-02-21 15:02:01,90,0,0,931
1232,2019-02-20 15:02:02,104,0,0,957
1230,2019-02-20 09:02:02,116,0,0,1072
1226,2019-02-19 21:02:00,104,0,0,1018
1223,2019-02-19 15:02:03,81,4,0,855
1220,2019-02-18 15:02:01,75,0,0,901
1219,2019-02-18 09:02:03,84,0,0,946
1212,2019-02-17 09:02:04,92,0,0,954
1208,2019-02-16 15:02:02,88,0,0,987
1207,2019-02-16 09:02:04,87,0,0,979
1199,2019-02-14 15:02:00,105,0,0,1053
1194,2019-02-13 15:02:01,129,1,4,1393
1193,2019-02-13 09:02:04,81,0,0,874
1189,2019-02-12 15:02:00,93,0,0,955
1188,2019-02-12 09:02:00,77,0,0,893
1184,2019-02-11 15:02:00,85,0,0,830
1183,2019-02-11 09:02:01,78,0,0,738
1178,2019-02-10 09:02:02,102,0,0,1017
1175,2019-02-09 21:02:00,91,0,0,893
1164,2019-02-07 09:02:00,114,0,0,1333
1163,2019-02-07 03:02:00,103,0,0,1060
1161,2019-02-06 15:02:01,83,0,0,872
1160,2019-02-06 09:02:04,87,0,0,827
1117,2019-02-01 15:02:00,81,0,0,842
1115,2019-02-01 09:02:00,65,0,0,801
1107,2019-01-30 15:02:02,89,2,1,941
1106,2019-01-30 09:02:01,85,0,0,880
1097,2019-01-28 09:02:00,72,0,1,852
1092,2019-01-27 03:02:00,89,0,0,841
1083,2019-01-25 21:02:02,72,0,0,875
1074,2019-01-25 09:02:02,77,0,0,766
1072,2019-01-24 21:02:00,69,0,0,809
1071,2019-01-24 15:02:02,77,0,0,777
1069,2019-01-24 09:02:01,78,0,0,797
1065,2019-01-23 21:02:01,84,0,0,847
1061,2019-01-23 15:02:02,92,1,0,929
1054,2019-01-22 15:02:01,67,0,0,812
1053,2019-01-22 09:02:04,131,0,1,1210
1043,2019-01-20 21:02:01,81,0,0,928
1042,2019-01-20 15:02:03,79,0,0,928
1038,2019-01-19 15:02:00,96,0,0,841
1037,2019-01-19 09:02:00,87,1,0,909
1030,2019-01-18 21:02:01,77,1,0,928
1021,2019-01-17 21:02:00,93,0,0,1044
1020,2019-01-17 15:02:00,92,0,0,997
1019,2019-01-17 09:02:00,81,0,0,879
1017,2019-01-16 15:02:00,72,0,0,842
1014,2019-01-15 21:02:03,84,1,0,879
1001,2019-01-13 15:02:02,87,0,0,935
999,2019-01-12 21:02:01,77,0,1,927
995,2019-01-11 21:02:00,74,0,0,986
993,2019-01-11 09:02:04,71,0,0,804
986,2019-01-09 15:02:00,71,2,0,807
981,2019-01-08 21:02:02,78,0,0,939
980,2019-01-08 15:02:03,81,0,0,980
979,2019-01-08 12:05:40,81,0,0,940
971,2019-01-07 15:02:01,80,0,0,925
954,2019-01-05 15:02:01,64,0,0,885
953,2019-01-05 09:02:02,85,0,0,937
947,2019-01-04 21:02:01,99,1,0,1447
946,2019-01-04 15:02:01,92,0,0,1007
942,2019-01-04 09:02:08,72,0,0,875
936,2019-01-03 09:02:06,70,0,0,888
934,2019-01-02 21:02:00,100,0,0,998
932,2019-01-02 15:02:01,85,1,1,1081
931,2019-01-02 09:02:01,71,0,0,844
924,2019-01-01 15:02:00,82,1,0,912
923,2019-01-01 09:02:03,71,0,0,836
919,2018-12-31 22:38:21,18,0,0,644
913,2018-12-31 18:02:02,202,0,1,3744
912,2018-12-31 12:02:02,74,0,0,847
911,2018-12-31 06:02:00,85,0,0,778
907,2018-12-30 21:02:01,98,0,0,910
906,2018-12-30 15:02:01,77,0,0,808
905,2018-12-30 09:02:01,92,0,0,832
899,2018-12-29 15:02:03,77,0,0,767
891,2018-12-28 21:02:00,91,0,0,855
887,2018-12-28 09:02:01,73,0,1,848
886,2018-12-27 21:02:00,84,0,0,831
884,2018-12-27 15:02:01,69,0,0,758
883,2018-12-27 09:02:02,85,0,1,828
881,2018-12-26 21:02:00,78,1,0,872
836,2018-12-24 21:02:00,71,0,0,847
828,2018-12-24 09:02:03,148,3,0,1377
805,2018-12-21 08:49:37,102,0,1,1953
785,2018-12-17 18:02:03,60,0,0,744
778,2018-12-17 12:02:01,87,0,1,962
768,2018-12-15 20:28:47,71,0,0,1084
763,2018-12-14 16:22:03,70,0,0,1018
759,2018-12-13 18:02:00,74,3,0,1033
757,2018-12-13 06:02:02,64,0,0,1013
753,2018-12-12 18:02:02,82,0,0,1094
750,2018-12-12 06:02:02,79,0,0,961
747,2018-12-12 00:02:06,86,2,0,1083
738,2018-12-11 12:39:47,85,2,1,1228
719,2018-12-10 06:02:02,60,0,1,951
708,2018-12-08 15:02:03,61,0,2,864
694,2018-12-06 09:02:01,68,0,0,931
691,2018-12-05 09:02:00,75,0,0,1248
684,2018-12-02 15:02:03,72,0,1,1001
683,2018-12-02 09:02:00,63,1,0,990
667,2018-12-01 16:08:33,106,0,2,1363
662,2018-11-30 19:20:08,69,0,1,1080
650,2018-11-28 20:19:32,68,0,1,1426
646,2018-11-27 20:25:59,60,0,0,644
644,2018-11-27 11:31:36,104,0,0,1100
642,2018-11-26 14:02:01,65,0,1,952
636,2018-11-25 13:49:59,69,0,1,963
634,2018-11-24 18:17:05,60,0,0,646
633,2018-11-24 14:02:55,67,0,0,946
628,2018-11-23 18:02:01,68,0,0,830
627,2018-11-23 12:02:01,60,0,0,851
622,2018-11-22 18:02:01,67,0,0,899
619,2018-11-22 12:02:00,67,0,0,753
613,2018-11-21 18:02:07,67,0,0,603
605,2018-11-20 21:02:00,57,0,0,564
604,2018-11-20 15:02:00,61,0,0,713
603,2018-11-20 09:02:02,63,0,0,664
602,2018-11-20 03:02:00,51,0,0,566
597,2018-11-19 21:02:02,75,0,0,733
596,2018-11-19 15:02:02,67,0,0,665
591,2018-11-18 21:02:00,54,0,0,646
586,2018-11-18 15:02:01,57,0,0,657
585,2018-11-18 09:02:01,74,0,0,845
584,2018-11-18 03:02:00,73,2,0,736
583,2018-11-17 21:02:02,68,0,0,793
577,2018-11-17 15:02:03,130,2,3,1730
576,2018-11-17 09:02:01,72,0,0,641
575,2018-11-17 03:02:00,68,0,0,739
569,2018-11-16 12:02:03,82,0,0,830
556,2018-11-15 03:02:00,58,0,0,724
549,2018-11-14 18:02:01,63,0,0,711
526,2018-11-12 18:02:00,125,0,0,1873
503,2018-11-10 16:02:01,82,0,0,806
489,2018-11-09 17:18:11,59,0,0,648
461,2018-11-06 13:15:00,56,0,0,572
452,2018-11-05 20:30:00,128,0,0,1827
447,2018-11-05 07:01:00,54,0,0,629
438,2018-11-03 19:35:00,156,0,3,2565
413,2018-11-01 08:45:10,47,0,0,542
408,2018-10-31 18:30:02,55,0,0,489
406,2018-10-31 13:30:02,51,0,0,494
392,2018-10-29 09:05:02,72,1,0,715
375,2018-10-25 19:35:00,45,0,0,499
374,2018-10-25 13:00:13,45,0,0,492
355,2018-10-22 21:00:43,56,0,0,525
329,2018-10-20 05:50:00,50,0,1,606
324,2018-10-18 21:00:01,50,0,0,536
312,2018-10-17 04:30:00,125,0,2,1879
298,2018-10-14 17:12:46,55,0,0,527
293,2018-10-13 14:03:12,51,0,0,521
265,2018-10-11 14:30:03,43,12,3,572
259,2018-10-10 14:39:34,44,0,0,489
250,2018-10-08 20:16:00,51,0,0,518
243,2018-10-07 17:30:03,60,0,0,761
241,2018-10-07 09:05:01,110,0,3,4600
236,2018-10-05 10:02:01,45,0,0,468
230,2018-10-04 21:04:00,48,0,0,449
219,2018-10-03 09:09:45,43,0,0,444
210,2018-10-02 08:40:00,44,0,0,1442
179,2018-09-30 10:15:20,45,1,1,405
174,2018-09-28 20:30:01,43,0,0,372
168,2018-09-27 15:48:03,40,0,0,365
156,2018-09-24 17:26:18,45,0,0,353
155,2018-09-24 13:33:16,52,0,0,375
149,2018-09-22 14:22:43,42,0,0,320
131,2018-09-18 12:24:49,44,0,0,336
128,2018-09-17 16:00:12,44,0,0,346
121,2018-09-16 10:33:39,53,0,0,397
110,2018-09-13 04:05:00,52,0,0,348
92,2018-09-10 05:55:00,53,0,0,350
67,2018-09-07 10:35:11,51,0,0,389
40,2018-09-06 11:20:01,52,0,0,385
6,2018-09-03 07:57:23,68,0,0,463
5,2018-09-02 16:36:00,66,0,0,454
1,2018-09-02 12:16:42,234,0,3,547
